Gene Name,Score
{'feature_is_filtered': False, 'original_gene_symbols': 'MT-ND1', 'feature_name': 'MT-ND1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 956, 'n_cells': 19917, 'highly_variable': True, 'means': 2.8550526575147552, 'dispersions': 3.8969724045064207, 'dispersions_norm': 0.14370781183242798},0.0261
{'feature_is_filtered': False, 'original_gene_symbols': 'FTH1', 'feature_name': 'FTH1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2004, 'n_cells': 26161, 'highly_variable': True, 'means': 2.9037470066388287, 'dispersions': 3.3148062675027594, 'dispersions_norm': -0.47261080145835876},0.0173
{'feature_is_filtered': False, 'original_gene_symbols': 'MT-ND4L', 'feature_name': 'MT-ND4L', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 297, 'n_cells': 13141, 'highly_variable': True, 'means': 1.8692774986699985, 'dispersions': 3.8350068071977033, 'dispersions_norm': 2.061563014984131},0.0173
{'feature_is_filtered': False, 'original_gene_symbols': 'MTUS1', 'feature_name': 'MTUS1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 12044, 'n_cells': 15940, 'highly_variable': True, 'means': 1.178943641574645, 'dispersions': 2.2477551111785257, 'dispersions_norm': -0.25229325890541077},0.0173
{'feature_is_filtered': False, 'original_gene_symbols': 'NPC2', 'feature_name': 'NPC2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2584, 'n_cells': 19912, 'highly_variable': True, 'means': 1.8123736890898416, 'dispersions': 2.817038645691434, 'dispersions_norm': 0.014064625836908817},0.0172
{'feature_is_filtered': False, 'original_gene_symbols': 'KRT7', 'feature_name': 'KRT7', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 3999, 'n_cells': 13357, 'highly_variable': True, 'means': 1.1646942639183782, 'dispersions': 2.3212465193136618, 'dispersions_norm': -0.10464229434728622},0.0172
{'feature_is_filtered': False, 'original_gene_symbols': 'RPL31', 'feature_name': 'RPL31', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5277, 'n_cells': 24844, 'highly_variable': True, 'means': 2.387073054439225, 'dispersions': 2.7263744414058335, 'dispersions_norm': -0.4415959417819977},0.0171
{'feature_is_filtered': False, 'original_gene_symbols': 'CTSH', 'feature_name': 'CTSH', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 13757, 'n_cells': 16622, 'highly_variable': True, 'means': 1.3728828123314432, 'dispersions': 2.4849721628228387, 'dispersions_norm': -0.22743825614452362},0.0171
{'feature_is_filtered': False, 'original_gene_symbols': 'ATP11A', 'feature_name': 'ATP11A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 14024, 'n_cells': 11564, 'highly_variable': True, 'means': 1.3920826184320256, 'dispersions': 3.315721282018048, 'dispersions_norm': 1.407997488975525},0.0171
{'feature_is_filtered': False, 'original_gene_symbols': 'JUNB', 'feature_name': 'JUNB', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1830, 'n_cells': 16588, 'highly_variable': True, 'means': 1.4981880846135187, 'dispersions': 2.5569617162928213, 'dispersions_norm': -0.08571761846542358},0.0171
{'feature_is_filtered': False, 'original_gene_symbols': 'NCL', 'feature_name': 'NCL', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8919, 'n_cells': 17580, 'highly_variable': True, 'means': 1.6549083395754005, 'dispersions': 3.0807432331223628, 'dispersions_norm': 0.5444689393043518},0.0170
{'feature_is_filtered': False, 'original_gene_symbols': 'SAA1', 'feature_name': 'SAA1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1062, 'n_cells': 9202, 'highly_variable': True, 'means': 1.9832359029453133, 'dispersions': 4.53528880285562, 'dispersions_norm': 2.8482577800750732},0.0170
{'feature_is_filtered': False, 'original_gene_symbols': 'TACSTD2', 'feature_name': 'TACSTD2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1820, 'n_cells': 17650, 'highly_variable': True, 'means': 1.7067344090351593, 'dispersions': 2.6618606693511535, 'dispersions_norm': -0.2980538308620453},0.0170
{'feature_is_filtered': False, 'original_gene_symbols': 'RACK1;GNB2L1;ENSG00000200969', 'feature_name': 'RACK1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5740, 'n_cells': 20882, 'highly_variable': True, 'means': 2.0613438381311706, 'dispersions': 2.5613546540646013, 'dispersions_norm': -0.3805543780326843},0.0170
{'feature_is_filtered': False, 'original_gene_symbols': 'AQP3', 'feature_name': 'AQP3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2911, 'n_cells': 20543, 'highly_variable': True, 'means': 2.2425935486072985, 'dispersions': 3.337196131417757, 'dispersions_norm': 0.4019198715686798},0.0170
{'feature_is_filtered': False, 'original_gene_symbols': 'MYL12B', 'feature_name': 'MYL12B', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1738, 'n_cells': 22042, 'highly_variable': True, 'means': 1.757083129026143, 'dispersions': 2.695351759554352, 'dispersions_norm': -0.23069126904010773},0.0170
{'feature_is_filtered': False, 'original_gene_symbols': 'PTPRK', 'feature_name': 'PTPRK', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8936, 'n_cells': 13892, 'highly_variable': True, 'means': 1.0541234258803032, 'dispersions': 2.1774727453482945, 'dispersions_norm': -0.3934969902038574},0.0169
{'feature_is_filtered': False, 'original_gene_symbols': 'CAPS.1;CAPS;CAPS-1', 'feature_name': 'CAPS', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2551, 'n_cells': 10557, 'highly_variable': True, 'means': 1.714889412913621, 'dispersions': 3.576410995593617, 'dispersions_norm': 1.5414342880249023},0.0169
{'feature_is_filtered': False, 'original_gene_symbols': 'MAST4', 'feature_name': 'MAST4', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 14654, 'n_cells': 15810, 'highly_variable': True, 'means': 1.2763115551562987, 'dispersions': 2.4667572047501065, 'dispersions_norm': -0.2632967233657837},0.0168
{'feature_is_filtered': False, 'original_gene_symbols': 'MECOM', 'feature_name': 'MECOM', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9260, 'n_cells': 17342, 'highly_variable': True, 'means': 1.9154418151635444, 'dispersions': 3.0473267342298813, 'dispersions_norm': 0.41436198353767395},0.0168
{'feature_is_filtered': False, 'original_gene_symbols': 'C10ORF11;C10orf11;LRMDA', 'feature_name': 'LRMDA', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6382, 'n_cells': 10946, 'highly_variable': True, 'means': 1.0909746367329505, 'dispersions': 2.5036206024265715, 'dispersions_norm': 0.26176396012306213},0.0167
{'feature_is_filtered': False, 'original_gene_symbols': 'RPS2;ENSG00000199566;AC008083.1', 'feature_name': 'RPS2', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2388, 'n_cells': 25500, 'highly_variable': True, 'means': 2.7519604907702404, 'dispersions': 3.240309802872939, 'dispersions_norm': 0.48227542638778687},0.0167
{'feature_is_filtered': False, 'original_gene_symbols': 'IFITM3;RP11-326C3.14;RP11-326C3.13', 'feature_name': 'IFITM3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2844, 'n_cells': 17400, 'highly_variable': True, 'means': 1.4320386761968746, 'dispersions': 2.442262354918903, 'dispersions_norm': -0.31151795387268066},0.0166
{'feature_is_filtered': False, 'original_gene_symbols': 'LIMCH1', 'feature_name': 'LIMCH1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 10862, 'n_cells': 14324, 'highly_variable': True, 'means': 1.2952030124166236, 'dispersions': 2.528783919020172, 'dispersions_norm': -0.14118921756744385},0.0165
{'feature_is_filtered': False, 'original_gene_symbols': 'RPL4', 'feature_name': 'RPL4', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 5609, 'n_cells': 22442, 'highly_variable': True, 'means': 1.974824184437396, 'dispersions': 2.5358555956393762, 'dispersions_norm': -0.4222638010978699},0.0165
{'feature_is_filtered': False, 'original_gene_symbols': 'AKAP13', 'feature_name': 'AKAP13', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 20280, 'n_cells': 17570, 'highly_variable': True, 'means': 1.7362361177621457, 'dispersions': 2.8900207080870883, 'dispersions_norm': 0.1608576774597168},0.0164
{'feature_is_filtered': False, 'original_gene_symbols': 'ZFAS1', 'feature_name': 'ZFAS1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8315, 'n_cells': 17286, 'highly_variable': True, 'means': 1.294028214714784, 'dispersions': 2.35995908236878, 'dispersions_norm': -0.4735424816608429},0.0164
{'feature_is_filtered': False, 'original_gene_symbols': 'CXCL1', 'feature_name': 'CXCL1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1362, 'n_cells': 11654, 'highly_variable': True, 'means': 1.8100696162076588, 'dispersions': 3.5112186801136285, 'dispersions_norm': 1.4103091955184937},0.0164
{'feature_is_filtered': False, 'original_gene_symbols': 'EHF', 'feature_name': 'EHF', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6617, 'n_cells': 15739, 'highly_variable': True, 'means': 1.2783231354235696, 'dispersions': 2.7912178194956714, 'dispersions_norm': 0.3754454553127289},0.0163
{'feature_is_filtered': False, 'original_gene_symbols': 'RPL27A;SNORA3;SNORA3-3;SNORA3-4;ENSG00000221093;AC090679.1;ENSG00000251778;SNORA3-2;SNORA3-1;AC053527.1', 'feature_name': 'RPL27A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6816, 'n_cells': 27675, 'highly_variable': True, 'means': 2.7861972636960823, 'dispersions': 3.0407788233316784, 'dispersions_norm': 0.07100459933280945},0.0163
{'feature_is_filtered': False, 'original_gene_symbols': 'FTL', 'feature_name': 'FTL', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 871, 'n_cells': 25782, 'highly_variable': True, 'means': 2.8669408707455606, 'dispersions': 4.849813933920859, 'dispersions_norm': 1.1524473428726196},0.0163
{'feature_is_filtered': False, 'original_gene_symbols': 'RPS10', 'feature_name': 'RPS10', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2318, 'n_cells': 12948, 'highly_variable': True, 'means': 1.45175921201419, 'dispersions': 2.3763527729178704, 'dispersions_norm': -0.4412693977355957},0.0163
{'feature_is_filtered': False, 'original_gene_symbols': 'S100P', 'feature_name': 'S100P', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 471, 'n_cells': 10007, 'highly_variable': True, 'means': 1.5434524592839824, 'dispersions': 3.444753354622658, 'dispersions_norm': 1.6620136499404907},0.0163
{'feature_is_filtered': False, 'original_gene_symbols': 'ANK3', 'feature_name': 'ANK3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 25830, 'n_cells': 17574, 'highly_variable': True, 'means': 1.7121488599154542, 'dispersions': 2.8412880338930875, 'dispersions_norm': 0.0628388300538063},0.0163
{'feature_is_filtered': False, 'original_gene_symbols': 'SON', 'feature_name': 'SON', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 12752, 'n_cells': 21851, 'highly_variable': True, 'means': 1.4354655101939406, 'dispersions': 2.362978312373717, 'dispersions_norm': -0.46759873628616333},0.0162
{'feature_is_filtered': False, 'original_gene_symbols': 'RPL7', 'feature_name': 'RPL7', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2700, 'n_cells': 22116, 'highly_variable': True, 'means': 2.3624550261590196, 'dispersions': 2.981920354191635, 'dispersions_norm': -0.08869913965463638},0.0162
{'feature_is_filtered': False, 'original_gene_symbols': 'SLC25A5', 'feature_name': 'SLC25A5', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1555, 'n_cells': 18277, 'highly_variable': True, 'means': 1.504694905995628, 'dispersions': 2.578486679042704, 'dispersions_norm': -0.04334298148751259},0.0162
{'feature_is_filtered': False, 'original_gene_symbols': 'GOLGB1', 'feature_name': 'GOLGB1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 33764, 'n_cells': 16745, 'highly_variable': True, 'means': 1.4219107023896898, 'dispersions': 3.0647939779514575, 'dispersions_norm': 0.9140150547027588},0.0160
{'feature_is_filtered': False, 'original_gene_symbols': 'MT2A', 'feature_name': 'MT2A', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 914, 'n_cells': 14799, 'highly_variable': True, 'means': 1.6591697026206846, 'dispersions': 3.5489204846821267, 'dispersions_norm': 1.4861409664154053},0.0160
{'feature_is_filtered': False, 'original_gene_symbols': 'ANXA2P3', 'feature_name': 'ANXA2P3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 1008, 'n_cells': 3753, 'highly_variable': True, 'means': 0.8430642079355923, 'dispersions': 2.935883247122924, 'dispersions_norm': 1.5286232233047485},0.0159
{'feature_is_filtered': False, 'original_gene_symbols': 'MBNL1', 'feature_name': 'MBNL1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9989, 'n_cells': 17031, 'highly_variable': True, 'means': 1.5096732194441933, 'dispersions': 2.5127800781316516, 'dispersions_norm': -0.17269481718540192},0.0159
{'feature_is_filtered': False, 'original_gene_symbols': 'TFF3', 'feature_name': 'TFF3', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 922, 'n_cells': 8263, 'highly_variable': True, 'means': 2.3025334096090537, 'dispersions': 5.156703567775329, 'dispersions_norm': 2.9145734310150146},0.0158
{'feature_is_filtered': False, 'original_gene_symbols': 'MIR4485;MTRNR2L8', 'feature_name': 'MIR4485', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 57, 'n_cells': 12190, 'highly_variable': True, 'means': 2.422048204823266, 'dispersions': 4.401223967393702, 'dispersions_norm': 1.871291995048523},0.0158
{'feature_is_filtered': False, 'original_gene_symbols': 'RBM25', 'feature_name': 'RBM25', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 11764, 'n_cells': 17825, 'highly_variable': True, 'means': 1.43953133976835, 'dispersions': 3.065054594210561, 'dispersions_norm': 0.9145281314849854},0.0158
{'feature_is_filtered': False, 'original_gene_symbols': 'SLPI', 'feature_name': 'SLPI', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 596, 'n_cells': 26205, 'highly_variable': True, 'means': 3.8907813029738874, 'dispersions': 5.536481846071547, 'dispersions_norm': -0.13115082681179047},0.0157
{'feature_is_filtered': False, 'original_gene_symbols': 'AC026765.1;AC092324.1;RPL21;ENSG00000201807', 'feature_name': 'RPL21', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 2196, 'n_cells': 23380, 'highly_variable': True, 'means': 2.598898026392804, 'dispersions': 3.022154630090988, 'dispersions_norm': 0.032616641372442245},0.0157
{'feature_is_filtered': False, 'original_gene_symbols': 'CP', 'feature_name': 'CP', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 7072, 'n_cells': 12848, 'highly_variable': True, 'means': 1.4764606011989632, 'dispersions': 3.2114703108982274, 'dispersions_norm': 1.2027661800384521},0.0156
{'feature_is_filtered': False, 'original_gene_symbols': 'NUCKS1', 'feature_name': 'NUCKS1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 6449, 'n_cells': 17757, 'highly_variable': True, 'means': 1.364938574217254, 'dispersions': 2.763222724331217, 'dispersions_norm': 0.3203335106372833},0.0156
{'feature_is_filtered': False, 'original_gene_symbols': 'RPS29;AL139099.1', 'feature_name': 'RPS29', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 9840, 'n_cells': 23891, 'highly_variable': True, 'means': 2.5275492661057717, 'dispersions': 2.8985675207336508, 'dispersions_norm': -0.22211959958076477},0.0156
{'feature_is_filtered': False, 'original_gene_symbols': 'TSC22D1', 'feature_name': 'TSC22D1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 8364, 'n_cells': 19400, 'highly_variable': True, 'means': 1.439963432230927, 'dispersions': 2.410841300821993, 'dispersions_norm': -0.3733743131160736},0.0156
{'feature_is_filtered': False, 'original_gene_symbols': 'MACF1;KIAA0754', 'feature_name': 'MACF1', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 70573, 'n_cells': 17315, 'highly_variable': True, 'means': 1.3321993016187077, 'dispersions': 2.584242805765824, 'dispersions_norm': -0.03201131150126457},0.0155
{'feature_is_filtered': False, 'original_gene_symbols': 'UTRN', 'feature_name': 'UTRN', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 15009, 'n_cells': 16110, 'highly_variable': True, 'means': 1.2463515032395156, 'dispersions': 2.318065138016602, 'dispersions_norm': -0.11103397607803345},0.0154
{'feature_is_filtered': False, 'original_gene_symbols': 'C19orf33;C19ORF33', 'feature_name': 'C19orf33', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 611, 'n_cells': 12856, 'highly_variable': True, 'means': 1.0373753547983338, 'dispersions': 2.2876322595904313, 'dispersions_norm': -0.17217642068862915},0.0154
{'feature_is_filtered': False, 'original_gene_symbols': 'C20orf85;C20ORF85', 'feature_name': 'C20orf85', 'feature_reference': 'NCBITaxon:9606', 'feature_biotype': 'gene', 'feature_length': 805, 'n_cells': 5306, 'highly_variable': True, 'means': 1.1457316858140212, 'dispersions': 3.033528013723487, 'dispersions_norm': 1.3263965845108032},0.0154
